RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
82,295553,2021-11-03 08:36:25.0567102,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,0,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59CB5A9""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
83,295573,2021-11-03 08:36:26.5440281,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,0,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59CCF3D""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
84,295593,2021-11-03 08:36:27.9986026,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,0,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59CE859""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
85,295613,2021-11-03 08:36:29.4361301,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,0,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59D0108""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
86,295633,2021-11-03 08:36:30.9027417,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,0,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59D1A2E""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
87,295653,2021-11-03 08:36:32.3835451,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,0,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59D3350""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
88,295673,2021-11-03 08:36:33.8670577,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,0,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59D4C85""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
89,295693,2021-11-03 08:36:35.3562956,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,0,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59D6598""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
90,295713,2021-11-03 08:36:36.8066510,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,0,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59D7E1A""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
91,295733,2021-11-03 08:36:38.2559565,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,0,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59D96EE""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
92,295753,2021-11-03 08:36:39.7325734,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,0,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59DAFC3""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
93,295773,2021-11-03 08:36:41.1959449,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,1,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59DCA67""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
94,295793,2021-11-03 08:36:42.6490799,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,1,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59DE374""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
95,295813,2021-11-03 08:36:44.1198397,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,1,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59DFD0D""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
96,295833,2021-11-03 08:36:45.5853869,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,1,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59E160A""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
97,295853,2021-11-03 08:36:47.0442201,5145,LogAlways,Microsoft-Windows-Security-Auditing,Security,492,500,FS03.offsec.lan,1,,Network share object access,OFFSEC\admmig,10.23.23.9:62426,Share: \\*\IPC$ (),Object: svcctl,AccessList: Unknown code (%%1538 | %%1541 | %%4416 | %%4417 | %%4418 | %%4419 | %%4420 | %%4423 | %%4424),AccessMask: Unknown code (0x12019F),SID: S-1-5-21-4230534742-2542757381-3142984815-1111,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1569.002-Service execution\ID5145-service massive remote creation via named pipe - Tchopper.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x59E2FFA""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""IpAddress"",""#text"":""10.23.23.9""},{""@Name"":""IpPort"",""#text"":""62426""},{""@Name"":""ShareName"",""#text"":""\\\\*\\IPC$""},{""@Name"":""ShareLocalPath""},{""@Name"":""RelativeTargetName"",""#text"":""svcctl""},{""@Name"":""AccessMask"",""#text"":""0x12019F""},{""@Name"":""AccessList"",""#text"":""%%1538, %%1541, %%4416, %%4417, %%4418, %%4419, %%4420, %%4423, %%4424, ""},{""@Name"":""AccessReason"",""#text"":""-""}]}}"
